Stkcd,Stknme,Listdt,Cuntrycd,Conme,Conme_en,Indcd,Indnme,Nindcd,Nindnme,Nnindcd,Nnindnme,Estbdt,PROVINCE,PROVINCECODE,CITY,CITYCODE,OWNERSHIPTYPE,OWNERSHIPTYPECODE,Favaldt,Curtrd,Ipoprm,Ipoprc,Ipocur,Nshripo,Parvcur,Ipodt,Parval,Sctcd,Statco,Crcd,Statdt,Commnt,Markettype
2214,大立科技,2008-02-18,10,浙江大立科技股份有限公司,"Zhejiang Dali Technology Co., Ltd.",5,工业,G,信息技术业,C39,计算机、通信和其他电子设备制造业,2001-07-19,浙江省,330000,杭州市,330100,私营企业,P0306,2008-02-18,CNY,5.8000,6.8000,CNY,25000,CNY,2008-01-28,1.000,2,A,,2024-01-15,,4
2215,诺普信,2008-02-18,10,深圳诺普信作物科学股份有限公司,"Shenzhen Noposion Agrochemicals Co.,Ltd.",5,工业,C43,化学原料及化学制品制造业,C26,化学原料及化学制品制造业,2005-11-22,广东省,440000,深圳市,440300,私营企业,P0306,2008-02-18,CNY,8.9500,9.9500,CNY,30000,CNY,2008-01-28,1.000,2,A,,2024-01-15,,4
2216,三全食品,2008-02-20,10,三全食品股份有限公司,"Sanquan Food Co., Ltd.",5,工业,C03,食品制造业,C14,食品制造业,2001-06-28,河南省,410000,郑州市,410100,私营企业,P0306,2008-02-20,CNY,20.5900,21.5900,CNY,23500,CNY,2008-01-30,1.000,2,A,,2024-01-15,,4
2217,合力泰,2008-02-20,10,合力泰科技股份有限公司,"Holitech Technology Co., Ltd.",5,工业,G,信息技术业,C39,计算机、通信和其他电子设备制造业,2003-04-30,福建省,350000,莆田市,350300,私营企业,P0306,2008-02-20,CNY,10.3900,11.3900,CNY,31000,CNY,2008-01-31,1.000,2,A,,2024-01-15,,4
2218,拓日新能,2008-02-28,10,深圳市拓日新能源科技股份有限公司,"Shenzhen Topray Solar Co., Ltd.",5,工业,C76,电器机械及器材制造业,C38,电气机械及器材制造业,2007-02-16,广东省,440000,深圳市,440300,私营企业,P0306,2008-02-28,CNY,9.7900,10.7900,CNY,40000,CNY,2008-02-13,1.000,2,A,,2024-01-15,,4
2219,新里程,2008-03-06,10,新里程健康科技集团股份有限公司,"New Journey Health Technology Group Co., Ltd.",2,公用事业,K37,卫生、保健、护理服务业,Q83,卫生,2001-09-30,甘肃省,620000,陇南市,621200,私营企业,P0306,2008-03-06,CNY,5.1800,6.1800,CNY,23400,CNY,2008-02-21,1.000,2,A,,2024-01-15,,4
2220,天宝退,2008-02-28,10,大连天宝绿色食品股份有限公司,"Dalian Tianbao Green Foods Co., Ltd.",5,工业,C01,食品加工业,C13,农副食品加工业,1997-09-25,辽宁省,210000,大连市,210200,私营企业,P0306,2008-02-28,CNY,16.0700,17.0700,CNY,18000,CNY,2008-02-15,1.000,2,D,,2020-08-11,,4
2221,东华能源,2008-03-06,10,东华能源股份有限公司,"Oriental Energy Company Limited",6,商业,H,批发和零售贸易,F51,批发业,1996-04-22,江苏省,320000,张家港市,320582,私营企业,P0306,2008-03-06,CNY,4.6900,5.6900,CNY,56000,CNY,2008-02-22,1.000,2,A,,2024-01-15,,4
2222,福晶科技,2008-03-19,10,福建福晶科技股份有限公司,"Castech Inc.",5,工业,G,信息技术业,C39,计算机、通信和其他电子设备制造业,2001-10-31,福建省,350000,福州市,350100,国营或国有控股,P0301,2008-03-19,CNY,6.7900,7.7900,CNY,47500,CNY,2008-03-05,1.000,2,A,,2024-01-15,,4
2223,鱼跃医疗,2008-04-18,10,江苏鱼跃医疗设备股份有限公司,"Jiangsu Yuyue Medical Equipment & Supply Co., Ltd.",5,工业,C73,专用设备制造业,C35,专用设备制造业,2007-06-28,江苏省,320000,丹阳市,321181,私营企业,P0306,2008-04-18,CNY,8.4800,9.4800,CNY,26000,CNY,2008-04-08,1.000,2,A,,2024-01-15,,4
2224,三力士,2008-04-25,10,三力士股份有限公司,"Sanlux Co., Ltd.",5,工业,C4,石油、化学、塑胶、塑料,C29,橡胶和塑料制品业,2002-11-11,浙江省,330000,绍兴市,330600,私营企业,P0306,2008-04-25,CNY,8.3800,9.3800,CNY,19000,CNY,2008-04-15,1.000,2,A,,2024-01-15,,4
2225,濮耐股份,2008-04-25,10,濮阳濮耐高温材料(集团)股份有限公司,"Puyang Refractories Group Co., Ltd.",5,工业,C61,非金属矿物制品业,C30,非金属矿物制品业,2002-01-28,河南省,410000,濮阳市,410900,私营企业,P0306,2008-04-25,CNY,3.7900,4.7900,CNY,60000,CNY,2008-04-15,1.000,2,A,,2024-01-15,,4
2226,江南化工,2008-05-06,10,安徽江南化工股份有限公司,"Anhui Jiangnan Chemical Industry Co., Ltd.",5,工业,C43,化学原料及化学制品制造业,C26,化学原料及化学制品制造业,2005-12-28,安徽省,340000,宁国市,341881,私营企业,P0306,2008-05-06,CNY,11.6000,12.6000,CNY,13500,CNY,2008-04-22,1.000,2,A,,2024-01-15,,4
2227,奥特迅,2008-05-06,10,深圳奥特迅电力设备股份有限公司,"Shenzhen Auto Electric Power Plant Co., Ltd.",5,工业,C76,电器机械及器材制造业,C38,电气机械及器材制造业,1998-02-20,广东省,440000,深圳市,440300,中外合资,P0303,2008-05-06,CNY,13.3700,14.3700,CNY,27500,CNY,2008-04-22,1.000,2,A,,2024-01-15,,4
2228,合兴包装,2008-05-08,10,厦门合兴包装印刷股份有限公司,"Xiamen Hexing Packaging Printing Co., Ltd.",5,工业,C31,造纸及纸制品业,C22,造纸及纸制品业,2007-01-30,福建省,350000,厦门市,350200,私营企业,P0306,2008-05-08,CNY,9.1500,10.1500,CNY,25000,CNY,2008-04-22,1.000,2,A,,2024-01-15,,4
2229,鸿博股份,2008-05-08,10,鸿博股份有限公司,"Hongbo Co., Ltd.",5,工业,C35,印刷业,C23,印刷和记录媒介复制业,1999-06-15,福建省,350000,福州市,350100,私营企业,P0306,2008-05-08,CNY,12.8800,13.8800,CNY,20000,CNY,2008-04-22,1.000,2,A,,2024-01-15,,4
2230,科大讯飞,2008-05-12,10,科大讯飞股份有限公司,"iFLYTEK Co., Ltd.",2,公用事业,G87,计算机应用服务业,I65,软件和信息技术服务业,1999-12-30,安徽省,340000,合肥市,340100,私营企业,P0306,2008-05-12,CNY,11.6600,12.6600,CNY,26800,CNY,2008-04-25,1.000,2,A,,2024-01-15,,4
2231,奥维通信,2008-05-12,10,奥维通信股份有限公司,"Allwin Telecommunication Co., Ltd.",5,工业,G,信息技术业,C39,计算机、通信和其他电子设备制造业,2000-12-21,辽宁省,210000,沈阳市,210100,私营企业,P0306,2008-05-12,CNY,7.4600,8.4600,CNY,27000,CNY,2008-04-25,1.000,2,A,,2024-01-15,,4
2232,启明信息,2008-05-09,10,启明信息技术股份有限公司,"Qiming Information Technology Co., Ltd.",2,公用事业,G87,计算机应用服务业,I65,软件和信息技术服务业,2004-04-19,吉林省,220000,长春市,220100,国营或国有控股,P0301,2008-05-09,CNY,8.4400,9.4400,CNY,32000,CNY,2008-04-25,1.000,2,A,,2024-01-15,,4
2233,塔牌集团,2008-05-16,10,广东塔牌集团股份有限公司,"Guangdong Tapai Group Co., Ltd.",5,工业,C61,非金属矿物制品业,C30,非金属矿物制品业,2007-04-28,广东省,440000,梅州市,441400,私营企业,P0306,2008-05-16,CNY,9.0300,10.0300,CNY,100000,CNY,2008-05-06,1.000,2,A,,2024-01-15,,4
2234,民和股份,2008-05-16,10,山东民和牧业股份有限公司,"Shandong Minhe Animal Husbandry Co., Ltd.",4,综合,A05,畜牧业,A03,畜牧业,1997-05-26,山东省,370000,烟台市,370600,私营企业,P0306,2008-05-16,CNY,9.6100,10.6100,CNY,27000,CNY,2008-05-06,1.000,2,A,,2024-01-15,,4
2235,安妮股份,2008-05-16,10,厦门安妮股份有限公司,"Xiamen Anne Co., Ltd.",2,公用事业,G87,计算机应用服务业,I64,互联网和相关服务,2007-05-25,福建省,350000,厦门市,350200,私营企业,P0306,2008-05-16,CNY,9.9100,10.9100,CNY,25000,CNY,2008-05-06,1.000,2,A,,2024-01-15,,4
2236,大华股份,2008-05-20,10,浙江大华技术股份有限公司,"Zhejiang Dahua Technology Co., Ltd.",5,工业,G,信息技术业,C39,计算机、通信和其他电子设备制造业,2002-04-04,浙江省,330000,杭州市,330100,私营企业,P0306,2008-05-20,CNY,23.2400,24.2400,CNY,16800,CNY,2008-05-08,1.000,2,A,,2024-01-15,,4
2237,恒邦股份,2008-05-20,10,山东恒邦冶炼股份有限公司,"Shandong Humon Smelting Co., Ltd.",5,工业,C67,有色金属冶炼及压延加工业,C32,有色金属冶炼及压延加工业,1994-02-18,山东省,370000,烟台市,370600,私营企业,P0306,2008-05-20,CNY,24.9800,25.9800,CNY,24000,CNY,2008-05-08,1.000,2,A,,2024-01-15,,4
2238,天威视讯,2008-05-26,10,深圳市天威视讯股份有限公司,"Shenzhen Topway Video Communication Co., Ltd.",2,公用事业,G85,通信服务业,I63,电信、广播电视和卫星传输服务,1995-07-18,广东省,440000,深圳市,440300,国营或国有控股,P0301,2008-05-26,CNY,5.9800,6.9800,CNY,67000,CNY,2008-05-12,1.000,2,A,,2024-01-15,,4
2239,奥特佳,2008-05-22,10,奥特佳新能源科技股份有限公司,"Aotecar New Energy Technology Co., Ltd.",5,工业,C75,交通运输设备制造业,C36,汽车制造业,2002-06-13,江苏省,320000,南通市,320600,私营企业,P0306,2008-05-22,CNY,8.3300,9.3300,CNY,34000,CNY,2008-05-12,1.000,2,A,,2024-01-15,,4
2240,盛新锂能,2008-05-23,10,盛新锂能集团股份有限公司,"Chengxin Lithium Group Co., Ltd.",5,工业,C67,有色金属冶炼及压延加工业,C32,有色金属冶炼及压延加工业,2001-12-29,四川省,510000,成都市,510100,私营企业,P0306,2008-05-23,CNY,14.7000,15.7000,CNY,76690,CNY,2008-05-13,1.000,2,A,,2024-01-15,,4
2241,歌尔股份,2008-05-22,10,歌尔股份有限公司,"Goertek Inc.",5,工业,G,信息技术业,C39,计算机、通信和其他电子设备制造业,2001-06-25,山东省,370000,潍坊市,370700,私营企业,P0306,2008-05-22,CNY,17.7800,18.7800,CNY,30000,CNY,2008-05-14,1.000,2,A,,2024-01-15,,4
2242,九阳股份,2008-05-28,10,九阳股份有限公司,"Joyoung Co., Ltd.",5,工业,C76,电器机械及器材制造业,C38,电气机械及器材制造业,2002-07-08,山东省,370000,济南市,370100,私营企业,P0306,2008-05-28,CNY,21.5400,22.5400,CNY,67000,CNY,2008-05-16,1.000,2,A,,2024-01-15,,4
2243,力合科创,2008-05-28,10,深圳市力合科创股份有限公司,"Shenzhen Leaguer Co., Ltd.",5,工业,C4,石油、化学、塑胶、塑料,C29,橡胶和塑料制品业,2007-04-29,广东省,440000,深圳市,440300,国营或国有控股,P0301,2008-05-28,CNY,6.7800,7.7800,CNY,40500,CNY,2008-05-16,1.000,2,A,,2024-01-15,,4
2244,滨江集团,2008-05-29,10,杭州滨江房产集团股份有限公司,"Hangzhou Binjiang Real Estate Group Co., Ltd.",3,房地产,J,房地产业,K70,房地产业,2006-12-06,浙江省,330000,杭州市,330100,私营企业,P0306,2008-05-29,CNY,19.3100,20.3100,CNY,60000,CNY,2008-05-19,1.000,2,A,,2024-01-15,,4
2245,蔚蓝锂芯,2008-06-05,10,江苏蔚蓝锂芯股份有限公司,"Jiangsu Azure Corporation",5,工业,C76,电器机械及器材制造业,C38,电气机械及器材制造业,2007-03-30,江苏省,320000,张家港市,320582,中外合资,P0303,2008-06-05,CNY,15.3800,16.3800,CNY,15200,CNY,2008-05-26,1.000,2,A,,2024-01-15,,4
2246,北化股份,2008-06-05,10,北方化学工业股份有限公司,"North Chemical Industries Co., Ltd.",5,工业,C43,化学原料及化学制品制造业,C26,化学原料及化学制品制造业,2002-08-23,四川省,510000,泸州市,510500,国营或国有控股,P0301,2008-06-05,CNY,5.9500,6.9500,CNY,49500,CNY,2008-05-27,1.000,2,A,,2024-01-15,,4
2247,聚力文化,2008-06-12,10,浙江聚力文化发展股份有限公司,"Zhejiang Juli Culture Development Co., Ltd.",2,公用事业,G87,计算机应用服务业,I64,互联网和相关服务,2000-01-18,浙江省,330000,临安市,330185,私营企业,P0306,2008-06-12,CNY,15.0500,16.0500,CNY,16800,CNY,2008-05-28,1.000,2,A,,2024-01-15,,4
2248,华东数控,2008-06-12,10,威海华东数控股份有限公司,"Weihai Huadong Automation Co., Ltd.",5,工业,C71,普通机械制造业,C34,通用设备制造业,2004-12-28,山东省,370000,威海市,371000,私营企业,P0306,2008-06-12,CNY,8.8000,9.8000,CNY,30000,CNY,2008-06-03,1.000,2,A,,2024-01-15,,4
2249,大洋电机,2008-06-19,10,中山大洋电机股份有限公司,"Zhongshan Broad-Ocean Motor Co., Ltd.",5,工业,C76,电器机械及器材制造业,C38,电气机械及器材制造业,2006-06-23,广东省,440000,中山市,442000,私营企业,P0306,2008-06-19,CNY,24.6000,25.6000,CNY,32000,CNY,2008-06-05,1.000,2,A,,2024-01-15,,4
2250,联化科技,2008-06-19,10,联化科技股份有限公司,"Lianhe Chemical Technology Co., Ltd.",5,工业,C43,化学原料及化学制品制造业,C26,化学原料及化学制品制造业,2001-08-29,浙江省,330000,台州市,331000,私营企业,P0306,2008-06-19,CNY,9.5200,10.5200,CNY,32300,CNY,2008-06-05,1.000,2,A,,2024-01-15,,4
2251,"*ST 步高",2008-06-19,10,步步高商业连锁股份有限公司,"Better Life Commercial Chain Share Co., Ltd.",6,商业,H11,零售业,F52,零售业,2004-12-30,湖南省,430000,湘潭市,430300,私营企业,P0306,2008-06-19,CNY,25.0800,26.0800,CNY,35000,CNY,2008-06-06,1.000,2,A,,2024-01-15,,4
2252,上海莱士,2008-06-23,10,上海莱士血液制品股份有限公司,"Shanghai RAAS Blood Products Co., Ltd.",5,工业,C81,医药制造业,C27,医药制造业,1988-10-29,上海市,310000,上海市,310000,中外合资,P0303,2008-06-23,CNY,11.8100,12.8100,CNY,40000,CNY,2008-06-11,1.000,2,A,,2024-01-15,,4
2253,川大智胜,2008-06-23,10,四川川大智胜软件股份有限公司,"Wisesoft Co., Ltd.",2,公用事业,G87,计算机应用服务业,I65,软件和信息技术服务业,2000-11-22,四川省,510000,成都市,510100,私营企业,P0306,2008-06-23,CNY,13.7500,14.7500,CNY,13000,CNY,2008-06-11,1.000,2,A,,2024-01-15,,4
2254,泰和新材,2008-06-25,10,泰和新材集团股份有限公司,"Tayho Advanced Materials Group Co., Ltd.",5,工业,C47,化学纤维制造业,C28,化学纤维制造业,1993-05-20,山东省,370000,烟台市,370600,国营或国有控股,P0301,2008-06-25,CNY,17.5900,18.5900,CNY,32000,CNY,2008-06-16,1.000,2,A,,2024-01-15,,4
2255,海陆重工,2008-06-25,10,苏州海陆重工股份有限公司,"Suzhou Hailu Heavy Industry Co., Ltd.",5,工业,C71,普通机械制造业,C34,通用设备制造业,2000-01-18,江苏省,320000,张家港市,320582,私营企业,P0306,2008-06-25,CNY,9.4600,10.4600,CNY,27700,CNY,2008-06-16,1.000,2,A,,2024-01-15,,4
2256,兆新股份,2008-06-25,10,深圳市兆新能源股份有限公司,"Shenzhen Sunrise New Energy Co., Ltd.",5,工业,D01,电力、蒸汽、热水的生产和供应业,D44,电力、热力生产和供应业,1995-11-20,广东省,440000,深圳市,440300,私营企业,P0306,2008-06-25,CNY,11.5600,12.5600,CNY,22000,CNY,2008-06-16,1.000,2,A,,2024-01-15,,4
2258,利尔化学,2008-07-08,10,利尔化学股份有限公司,"Lier Chemical Co., Ltd.",5,工业,C43,化学原料及化学制品制造业,C26,化学原料及化学制品制造业,2007-08-01,四川省,510000,绵阳市,510700,中外合资,P0303,2008-07-08,CNY,15.0600,16.0600,CNY,34000,CNY,2008-06-26,1.000,2,A,,2024-01-15,,4
2259,"ST 升达",2008-07-16,10,四川升达林业产业股份有限公司,"Sichuan Shengda Forestry Industry Co., Ltd.",5,工业,D03,煤气生产和供应业,D45,燃气生产和供应业,2005-12-26,四川省,510000,成都市,510100,私营企业,P0306,2008-07-16,CNY,3.5600,4.5600,CNY,55000,CNY,2008-07-07,1.000,2,A,,2024-01-15,,4
2260,德奥退,2008-07-16,10,德奥通用航空股份有限公司,"DEA General Aviation Holding Co., Ltd.",5,工业,C76,电器机械及器材制造业,C38,电气机械及器材制造业,2006-08-30,广东省,440000,佛山市,440600,中外合资,P0303,2008-07-16,CNY,5.6600,6.6600,CNY,30000,CNY,2008-07-07,1.000,2,D,,2022-06-17,,4
2261,拓维信息,2008-07-23,10,拓维信息系统股份有限公司,"Talkweb Information System Co., Ltd.",2,公用事业,G87,计算机应用服务业,I65,软件和信息技术服务业,2001-05-31,湖南省,430000,长沙市,430100,私营企业,P0306,2008-07-23,CNY,14.3700,15.3700,CNY,20000,CNY,2008-07-14,1.000,2,A,,2024-01-15,,4
2262,恩华药业,2008-07-23,10,江苏恩华药业股份有限公司,"Jiangsu Nhwa Pharmaceutical Co., Ltd.",5,工业,C81,医药制造业,C27,医药制造业,1999-03-29,江苏省,320000,徐州市,320300,私营企业,P0306,2008-07-23,CNY,4.6800,5.6800,CNY,30000,CNY,2008-07-14,1.000,2,A,,2024-01-15,,4
2263,大东南,2008-07-28,10,浙江大东南股份有限公司,"Zhejiang Great Southeast Co., Ltd.",5,工业,C4,石油、化学、塑胶、塑料,C29,橡胶和塑料制品业,2000-06-08,浙江省,330000,诸暨市,330681,私营企业,P0306,2008-07-28,CNY,4.2800,5.2800,CNY,64000,CNY,2008-07-18,1.000,2,A,,2024-01-15,,4
2264,新华都,2008-07-31,10,新华都科技股份有限公司,"New Huadu Technology Co., Ltd.",6,商业,H11,零售业,F52,零售业,2007-04-09,福建省,350000,厦门市,350200,私营企业,P0306,2008-07-31,CNY,11.0000,12.0000,CNY,26800,CNY,2008-07-21,1.000,2,A,,2024-01-15,,4
2265,建设工业,2008-08-06,10,建设工业集团(云南)股份有限公司,"Jianshe Industry Group (Yunnan) Co., Ltd.",5,工业,C75,交通运输设备制造业,C36,汽车制造业,2005-03-28,云南省,530000,昆明市,530100,国营或国有控股,P0301,2008-08-06,CNY,1.8800,2.8800,CNY,73000,CNY,2008-07-25,1.000,2,A,,2024-01-15,,4
2266,浙富控股,2008-08-06,10,浙富控股集团股份有限公司,"Zhefu Holding Group Co., Ltd.",2,公用事业,K99,其他社会服务业,N77,生态保护和环境治理业,2004-03-26,浙江省,330000,杭州市,330100,私营企业,P0306,2008-08-06,CNY,13.2900,14.2900,CNY,35800,CNY,2008-07-25,1.000,2,A,,2024-01-15,,4
2267,陕天然气,2008-08-13,10,陕西省天然气股份有限公司,"Shaanxi Provincial Natural Gas Co., Ltd.",5,工业,D03,煤气生产和供应业,D45,燃气生产和供应业,2005-11-01,陕西省,610000,西安市,610100,国营或国有控股,P0301,2008-08-13,CNY,9.5900,10.5900,CNY,100000,CNY,2008-07-31,1.000,2,A,,2024-01-15,,4
2268,电科网安,2008-08-11,10,中电科网络安全科技股份有限公司,"CETC Cyberspace Security Technology Co., Ltd.",2,公用事业,G87,计算机应用服务业,I65,软件和信息技术服务业,1998-04-23,四川省,510000,成都市,510100,国营或国有控股,P0301,2008-08-11,CNY,11.1200,12.1200,CNY,17000,CNY,2008-07-30,1.000,2,A,,2024-01-15,,4
2269,美邦服饰,2008-08-28,10,上海美特斯邦威服饰股份有限公司,"Shanghai Metersbonwe Fashion & Accessories Co., Ltd.",5,工业,C13,服装及其他纤维制品制造业,C18,纺织服装、服饰业,2000-12-06,上海市,310000,上海市,310000,私营企业,P0306,2008-08-28,CNY,18.7600,19.7600,CNY,70000,CNY,2008-08-14,1.000,2,A,,2024-01-15,,4
2270,华明装备,2008-09-05,10,华明电力装备股份有限公司,"Huaming Power Equipement Co., Ltd.",5,工业,C76,电器机械及器材制造业,C38,电气机械及器材制造业,2002-08-19,山东省,370000,济南市,370100,私营企业,P0306,2008-09-05,CNY,7.7000,8.7000,CNY,36500,CNY,2008-08-26,1.000,2,A,,2024-01-15,,4
2271,东方雨虹,2008-09-10,10,北京东方雨虹防水技术股份有限公司,"Beijing Oriental Yuhong Waterproof Technology Co., Ltd.",5,工业,C61,非金属矿物制品业,C30,非金属矿物制品业,1998-03-30,北京市,110000,北京市,110000,私营企业,P0306,2008-09-10,CNY,16.3300,17.3300,CNY,13200,CNY,2008-09-01,1.000,2,A,,2024-01-15,,4
2272,川润股份,2008-09-19,10,四川川润股份有限公司,"Sichuan CRUN Co., Ltd.",5,工业,C71,普通机械制造业,C34,通用设备制造业,1997-09-12,四川省,510000,自贡市,510300,私营企业,P0306,2008-09-19,CNY,9.4400,10.4400,CNY,23000,CNY,2008-09-08,1.000,2,A,,2024-01-15,,4
2273,水晶光电,2008-09-19,10,浙江水晶光电科技股份有限公司,"Zhejiang Crystal-Optech Co., Ltd.",5,工业,G,信息技术业,C39,计算机、通信和其他电子设备制造业,2006-12-21,浙江省,330000,台州市,331000,私营企业,P0306,2008-09-19,CNY,14.2900,15.2900,CNY,16700,CNY,2008-09-05,1.000,2,A,,2024-01-15,,4
2274,华昌化工,2008-09-25,10,江苏华昌化工股份有限公司,"Jiangsu Huachang Chemical Co., Ltd.",5,工业,C43,化学原料及化学制品制造业,C26,化学原料及化学制品制造业,2004-02-27,江苏省,320000,张家港市,320582,私营企业,P0306,2008-09-25,CNY,9.0100,10.0100,CNY,51000,CNY,2008-09-16,1.000,2,A,,2024-01-15,,4
2275,桂林三金,2009-07-10,10,桂林三金药业股份有限公司,"Guilin Sanjin Pharmaceutical Co., Ltd.",5,工业,C81,医药制造业,C27,医药制造业,2001-12-28,广西壮族自治区,450000,桂林市,450300,私营企业,P0306,2009-07-10,CNY,18.8000,19.8000,CNY,46000,CNY,2009-06-29,1.000,2,A,,2024-01-15,,4
